exp_id,client,segment,variation_pair,final_mean_control,final_mean_test,final_lift,final_ci_low,final_ci_high,final_pvalue,final_dt,days_tracked
7265.0,UGT_IOS,Total,1 vs 2,2.017814938052476,1.96970365303938,-2.384325941185238,-0.25908660649960785,0.16286403647341574,0.6549078557199423,2026-04-17,8
7268.0,UG_WEB,Total,1 vs 2,1.2054643173148796,1.2607276997988737,4.584406331254245,-0.03838342697264584,0.14891019194063398,0.24742561090999493,2026-04-29,21
7280.0,UGT_IOS,Total,1 vs 2,0.6462142608716291,0.7132595729415874,10.375090141081987,-0.03641510824640308,0.1705057323863195,0.2040444774075012,2026-05-25,15
7280.0,UGT_IOS,Tour,1 vs 2,0.1474849448112527,0.249659493633886,69.2779516942516,0.037510439129806436,0.16683865851546015,0.0019555425428196545,2026-05-25,15
7289.0,UGT_ANDROID,Interstitials,1 vs 2,0.05167769878072783,0.05379437110106452,4.095910557700876,-0.012625516048209625,0.016858860688882996,0.7783958300879574,2026-05-04,17
7289.0,UGT_ANDROID,Total,1 vs 2,0.3005192276683883,0.32447224286138465,7.970543308938495,-0.01067486338552738,0.05858089377152009,0.17517596082643083,2026-05-04,17
7289.0,UGT_IOS,Interstitials,1 vs 2,0.12863711650386755,0.12012935347089884,-6.613770009927827,-0.028014361659266084,0.010998835593328656,0.3926428993242205,2026-05-04,17
7289.0,UGT_IOS,Total,1 vs 2,0.6705085524989705,0.6956357264724209,3.7474800104789145,-0.019151185409916213,0.06940553335681707,0.2660330944979249,2026-05-04,17
7304.0,UG_WEB,Total,1 vs 2,1.1596903253046458,1.1561679293095424,-0.30373591279017365,-0.16803394486211246,0.16098915287190563,0.9665263952715345,2026-04-29,8
7316.0,UGT_ANDROID,Total,1 vs 2,0.2440895095560123,0.20199058018223232,-17.247332525824653,-0.09350095115393606,0.009303092406376078,0.10844183691983127,2026-05-04,8
7316.0,UGT_ANDROID,Total,1 vs 3,0.2440895095560123,0.25091068297150493,2.7945377201584902,-0.0475965488700749,0.06123889570106014,0.805931261208542,2026-05-04,8
7316.0,UGT_IOS,Splashes,1 vs 2,0.06768391072748138,0.039488605404968374,-41.65732301733712,-0.050310884364750355,-0.006079726280275664,0.012462456963346994,2026-05-05,9
7316.0,UGT_IOS,Splashes,1 vs 3,0.06768391072748138,0.03796377415123461,-43.91019410197828,-0.05154136215352431,-0.00789891099896924,0.007597841767434227,2026-05-05,9
7316.0,UGT_IOS,Total,1 vs 2,0.788096367575455,0.7798469991934525,-1.0467461495072425,-0.10041704889566794,0.08391831213166287,0.8607461279070729,2026-05-05,9
7316.0,UGT_IOS,Total,1 vs 3,0.788096367575455,0.7722902308056304,-2.005609646248145,-0.10751274148383295,0.07590046794418381,0.7355059571798049,2026-05-05,9
7328.0,UG_WEB,Total,1 vs 2,11.302960003361353,12.460639773215448,10.242270781368918,-0.2290303559210234,2.5443898956292132,0.10178633880847258,2026-05-11,8
7328.0,UG_WEB,Total,1 vs 3,11.302960003361353,12.777982544898986,13.049878448645142,0.07775098226489252,2.8722941008103744,0.038543655499735104,2026-05-11,8
7331.0,UG_WEB,Total,1 vs 2,0.08438109636127904,0.05449146498657053,-35.422188930486946,-0.14528463693819307,0.08550537418877602,0.6116846780823755,2026-05-03,5
7334.0,UGT_IOS,Total,1 vs 2,1.884842143426657,1.6950497479887108,-10.069405339849954,-0.389553702419952,0.009968911544059711,0.06258142662819288,2026-05-11,8
7334.0,UGT_IOS,Tour,1 vs 2,1.383268233317073,1.2326927340195217,-10.885488126657231,-0.33824817388038275,0.03709717528528031,0.11582565672319521,2026-05-11,8
7355.0,UGT_ANDROID,Official tabs,1 vs 2,0.04877895089556882,0.08240801332370346,68.94175010063525,-0.010990949252313892,0.07824907410858314,0.13962761963235018,2026-05-12,9
7355.0,UGT_ANDROID,Total,1 vs 2,0.2375184604848506,0.23836048533234966,0.3545092224748458,-0.08259085906043942,0.08427490875543754,0.9842185288984073,2026-05-12,9
7355.0,UGT_IOS,Official tabs,1 vs 2,0.15325755413461756,0.3160183183863355,106.20081024440269,0.08973609033871625,0.23578543816471959,1.2512675575320847e-05,2026-05-12,9
7355.0,UGT_IOS,Total,1 vs 2,0.7889931265432277,0.8680112307130523,10.015056090034937,-0.05906362058309689,0.217099828922746,0.26203201003283305,2026-05-12,9
7361.0,UGT_ANDROID,Total,1 vs 2,0.5872229766950913,0.6055725082649382,3.124797955474886,-0.11416682307405412,0.15086588621374805,0.7860864060717274,2026-05-12,9
7361.0,UGT_ANDROID,Total,1 vs 3,0.5872229766950913,0.5938972348531663,1.1365798722042373,-0.12495534147000004,0.13830385778614998,0.9208368272146173,2026-05-12,9
